"","Department","Turnout","MAS.vote","Fraud.type"
"2493","La Paz",0.986321798161014,0.319672176624989,"BBS"
"2494","La Paz",0.99315439453719,0.482759768244986,"BBS"
"2495","La Paz",0.900606723670153,0.403930889564474,"Clean"
"2496","La Paz",0.983832322614873,0.393646843636748,"BBS"
"2497","La Paz",0.931516898901037,0.917654149878065,"VS"
"2498","La Paz",0.979869525207367,0.320220122106065,"BBS"
"2499","La Paz",0.903694041864185,0.32021661566843,"Clean"
"2500","La Paz",0.931573915388067,0.473220052059525,"Clean"
"2501","La Paz",0.941307802128357,0.893301008933705,"VS"
"2502","La Paz",0.928780595136088,0.401731240724154,"Clean"
"2503","La Paz",0.897888301571361,0.3700863139048,"Clean"
"2504","La Paz",0.920542174511479,0.390693375645969,"Clean"
"2505","La Paz",0.897179922939392,0.316258144389674,"Clean"
"2506","La Paz",0.919377695688116,0.277278029251646,"Clean"
"2507","La Paz",0.917448716741778,0.85956788282285,"VS"
"2508","La Paz",0.921281381258539,0.836332161632104,"VS"
"2509","La Paz",0.92220493111225,0.90498731583005,"VS"
"2510","La Paz",0.940722402745766,0.915867453603145,"VS"
"2511","La Paz",0.897935125966316,0.384104719455186,"Clean"
"2512","La Paz",0.905216099563974,0.40928264185717,"Clean"
"2513","La Paz",0.937518493858957,0.897242854523087,"VS"
"2514","La Paz",0.991008315379415,0.277800709651256,"BBS"
"2515","La Paz",0.93369943957407,0.365792930079485,"Clean"
"2516","La Paz",0.920155997378724,0.852754356879943,"VS"
"2517","La Paz",0.916902003520631,0.885319784890954,"VS"
"2518","La Paz",0.895277679179312,0.409746585490156,"Clean"
"2519","La Paz",0.8969174767296,0.863084167546703,"VS"
"2520","La Paz",0.944668177634121,0.41748326356037,"Clean"
"2521","La Paz",0.975585481718944,0.486524220164355,"BBS"
"2522","La Paz",0.940316344717426,0.936471897722086,"VS"
"2523","La Paz",0.925643136599788,0.370177172268316,"Clean"
"2524","La Paz",0.903256103623395,0.311410541185345,"Clean"
"2525","La Paz",0.910982559548753,0.382095065151974,"Clean"
"2526","La Paz",0.978274191990913,0.329277707665841,"BBS"
"2527","La Paz",0.968901562666312,0.288617768749299,"BBS"
"2528","La Paz",0.933411183650583,0.872620064830267,"VS"
"2529","La Paz",0.916308867061417,0.421713538808678,"Clean"
"2530","La Paz",0.902529416203731,0.29697638139809,"Clean"
"2531","La Paz",0.909760576139419,0.335699263015968,"Clean"
"2532","La Paz",0.909307951368153,0.317396347197697,"Clean"
"2533","La Paz",0.898833406645354,0.859378373859198,"VS"
"2534","La Paz",0.896132231653692,0.365851849901539,"Clean"
"2535","La Paz",0.914358809087699,0.509183397440912,"Clean"
"2536","La Paz",0.986101079943962,0.324070767744361,"BBS"
"2537","La Paz",0.995211257691245,0.478834310250087,"BBS"
"2538","La Paz",0.894273081587888,0.394645976239057,"Clean"
"2539","La Paz",0.982430582708207,0.418935542194922,"BBS"
"2540","La Paz",0.945031021618685,0.914257415939228,"VS"
"2541","La Paz",0.931214531561038,0.347810218848877,"Clean"
"2542","La Paz",0.894664750286746,0.918634472147487,"VS"
"2543","La Paz",0.905643718321723,0.84125918099304,"VS"
"2544","La Paz",0.916653655872721,0.308285328085134,"Clean"
"2545","La Paz",0.935954388554505,0.341178954109883,"Clean"
"2546","La Paz",0.907149867279611,0.285110809460681,"Clean"
"2547","La Paz",0.915778533034879,0.872182489208829,"VS"
"2548","La Paz",0.981411597751226,0.428470900680524,"BBS"
"2549","La Paz",0.907730456148269,0.326819719127566,"Clean"
"2550","La Paz",0.915922348435744,0.482126904930425,"Clean"
"2551","La Paz",0.924315096970454,0.367749924239098,"Clean"
"2552","La Paz",0.906879640880932,0.942974564104415,"VS"
"2553","La Paz",0.926733714203083,0.435244105182521,"Clean"
"2554","La Paz",0.924375113998144,0.469355030359257,"Clean"
"2555","La Paz",0.893925097507127,0.435006249332569,"Clean"
"2556","La Paz",0.93647409425852,0.400893338331315,"Clean"
"2557","La Paz",0.936878487107556,0.892241832442481,"VS"
"2558","La Paz",0.986065184486141,0.433479464850296,"BBS"
"2559","La Paz",0.918955854740018,0.385398210144782,"Clean"
"2560","La Paz",0.98187721457504,0.363525930298114,"BBS"
"2561","La Paz",0.903388888255737,0.305322843906235,"Clean"
"2562","La Paz",0.916283006865632,0.486557797869116,"Clean"
"2563","La Paz",0.988577692637064,0.506465862509832,"BBS"
"2564","La Paz",0.91008233575312,0.356410195201755,"Clean"
"2565","La Paz",0.896281699796073,0.334612540461241,"Clean"
"2566","La Paz",0.89950803610867,0.481804205667736,"Clean"
"2567","La Paz",0.930152406945807,0.395807512730329,"Clean"
"2568","La Paz",0.895914297501284,0.795218074704426,"VS"
"2569","La Paz",0.971984358986146,0.290379750528305,"BBS"
"2570","La Paz",0.943656071661741,0.886646789204889,"VS"
"2571","La Paz",0.929948138432742,0.483013556345977,"Clean"
"2572","La Paz",0.98186121274449,0.429172921300957,"BBS"
"2573","La Paz",0.982295991914371,0.456280206026939,"BBS"
"2574","La Paz",0.921380203787773,0.842817454093863,"VS"
"2575","La Paz",0.91237372768299,0.492298778904315,"Clean"
"2576","La Paz",0.920666364260825,0.342238507098435,"Clean"
"2577","La Paz",0.939211249992357,0.807436939779702,"VS"
"2578","La Paz",0.89470268693934,0.474178864469924,"Clean"
"2579","La Paz",0.893754117451311,0.464372180247078,"Clean"
"2580","La Paz",0.900596530349774,0.357256691938016,"Clean"
"2581","La Paz",0.903807295959543,0.446539820448832,"Clean"
"2582","La Paz",0.978148040945894,0.386222121709262,"BBS"
"2583","La Paz",0.987876596877154,0.359101630732668,"BBS"
"2584","La Paz",0.932781193355903,0.863720750891032,"VS"
"2585","La Paz",0.986491302600842,0.406379962813039,"BBS"
"2586","La Paz",0.988918446166705,0.418639688174312,"BBS"
"2587","La Paz",0.982945033379026,0.319099695178757,"BBS"
"2588","La Paz",0.905255963474659,0.879509636511254,"VS"
"2589","La Paz",0.933912635074426,0.483748339911071,"Clean"
"2590","La Paz",0.912736238018758,0.9029619164516,"VS"
"2591","La Paz",0.910697459747083,0.331915885017606,"Clean"
"2592","La Paz",0.909257420656184,0.282485765409761,"Clean"
"2593","La Paz",0.944046917725077,0.83488257832585,"VS"
"2594","La Paz",0.894183135576016,0.348559429905801,"Clean"
"2595","La Paz",0.997950932007157,0.387378090210094,"BBS"
"2596","La Paz",0.940548703248553,0.851869315020222,"VS"
"2597","La Paz",0.917027257017985,0.904618542044216,"VS"
"2598","La Paz",0.934484203519535,0.834309953624145,"VS"
"2599","La Paz",0.938204195099132,0.873791843712802,"VS"
"2600","La Paz",0.915529964316519,0.336985435465508,"Clean"
"2601","La Paz",0.926726305764748,0.874117362271468,"VS"
"2602","La Paz",0.931250833194671,0.502047679828709,"Clean"
"2603","La Paz",0.934112468034727,0.47567320101542,"Clean"
"2604","La Paz",0.981422262661067,0.284012947220379,"BBS"
"2605","La Paz",0.929519460949655,0.298480436062105,"Clean"
"2606","La Paz",0.902047959080795,0.430460048199323,"Clean"
"2607","La Paz",0.93055739672641,0.348434925954469,"Clean"
"2608","La Paz",0.895543360110235,0.421478658590099,"Clean"
"2609","La Paz",0.915154582628639,0.439265566052255,"Clean"
"2610","La Paz",0.904379900521893,0.473670861084127,"Clean"
"2611","La Paz",0.984899371382295,0.469630157874458,"BBS"
"2612","La Paz",0.988695629068926,0.451466410654195,"BBS"
"2613","La Paz",0.932877920993913,0.881746487302473,"VS"
"2614","La Paz",0.923357014168333,0.373024966119214,"Clean"
"2615","La Paz",0.907337163850032,0.510308558257882,"Clean"
"2616","La Paz",0.942497965378376,0.472335900821557,"Clean"
"2617","La Paz",0.925079544945223,0.417527880106778,"Clean"
"2618","La Paz",0.933868472816216,0.853385364803623,"VS"
"2619","La Paz",0.934454134387049,0.918355787810831,"VS"
"2620","La Paz",0.910787381934716,0.479833181072236,"Clean"
"2621","La Paz",0.906058116268706,0.288567720577849,"Clean"
"2622","La Paz",0.977924323941948,0.467929899335125,"BBS"
"2623","La Paz",0.981276160294375,0.412818502547074,"BBS"
"2624","La Paz",0.916661546231992,0.344594875084961,"Clean"
"2625","La Paz",0.98379138859706,0.343086972824651,"BBS"
"2626","La Paz",0.926247884037126,0.432442303408824,"Clean"
"2627","La Paz",0.90362556607637,0.428793717621702,"Clean"
"2628","La Paz",0.939932464915038,0.2786814289813,"Clean"
"2629","La Paz",0.90021588852778,0.89564659649884,"VS"
"2630","La Paz",0.902499520152698,0.854896865542104,"VS"
"2631","La Paz",0.992573368132523,0.304117475173898,"BBS"
"2632","La Paz",0.943933842913501,0.283557826423217,"Clean"
"2633","La Paz",0.985401641543601,0.500453748217992,"BBS"
"2634","La Paz",0.937189473191276,0.417848001393325,"Clean"
"2635","La Paz",0.943211616840991,0.504552197025412,"Clean"
"2636","La Paz",0.910136931118599,0.412967041240363,"Clean"
"2637","La Paz",0.932682857210849,0.315592929569321,"Clean"
"2638","La Paz",0.899779338501916,0.317767055198228,"Clean"
"2639","La Paz",0.896647451493113,0.394839573808226,"Clean"
"2640","La Paz",0.983531056944969,0.412799408176944,"BBS"
"2641","La Paz",0.982752788680554,0.366372479316828,"BBS"
"2642","La Paz",0.929695201622035,0.927476203344535,"VS"
"2643","La Paz",0.937626420322066,0.351972535332151,"Clean"
"2644","La Paz",0.981845328730569,0.404063828179273,"BBS"
"2645","La Paz",0.89013740233847,0.925687090041728,"VS"
"2646","La Paz",0.907462830864355,0.47128726756556,"Clean"
"2647","La Paz",0.91229555099097,0.841366785714731,"VS"
"2648","La Paz",0.93791083288371,0.862184879561342,"VS"
"2649","La Paz",0.990017346747454,0.406438149464327,"BBS"
"2650","La Paz",0.933725094484426,0.494381820182643,"Clean"
"2651","La Paz",0.933051871730469,0.35696307445993,"Clean"
"2652","La Paz",0.895087560896431,0.362749026465111,"Clean"
"2653","La Paz",0.930622360665561,0.893113794083359,"VS"
"2654","La Paz",0.986444120544394,0.354404250007219,"BBS"
"2655","La Paz",0.938667164182863,0.883711518866227,"VS"
"2656","La Paz",0.891707722966093,0.361551925415674,"Clean"
"2657","La Paz",0.938395376853272,0.419723051862303,"Clean"
"2658","La Paz",0.889665133464328,0.372504002382546,"Clean"
"2659","La Paz",0.915089980268074,0.830475720769788,"VS"
"2660","La Paz",0.939462692926475,0.86949323407316,"VS"
"2661","La Paz",0.990810876255086,0.446339840163652,"BBS"
"2662","La Paz",0.985641610418709,0.392994988370857,"BBS"
"2663","La Paz",0.930294707708697,0.436134547333144,"Clean"
"2664","La Paz",0.99641814881983,0.368294421139652,"BBS"
"2665","La Paz",0.894610553695535,0.351384264028609,"Clean"
"2666","La Paz",0.906424301147981,0.486767697703122,"Clean"
"2667","La Paz",0.918252868608739,0.373190241868632,"Clean"
"2668","La Paz",0.93995030493346,0.338033762778975,"Clean"
"2669","La Paz",0.987420528332307,0.3804530004264,"BBS"
"2670","La Paz",0.939114608275192,0.928255166470588,"VS"
"2671","La Paz",0.890855553328609,0.345812562891995,"Clean"
"2672","La Paz",0.977984082399461,0.337089853285487,"BBS"
"2673","La Paz",0.907711525328555,0.888695369986254,"VS"
"2674","La Paz",0.989397308851234,0.409054738926976,"BBS"
"2675","La Paz",0.920155162300201,0.427685974256524,"Clean"
"2676","La Paz",0.978952135832335,0.456708460216881,"BBS"
"2677","La Paz",0.992737853555842,0.313825186668925,"BBS"
"2678","La Paz",0.927060038756132,0.37825523316818,"Clean"
"2679","La Paz",0.895049885117035,0.337378909359423,"Clean"
"2680","La Paz",0.938885805811161,0.334992810683819,"Clean"
"2681","La Paz",0.903807622960538,0.831634285113541,"VS"
"2682","La Paz",0.906102755152348,0.292726722091079,"Clean"
"2683","La Paz",0.889945492274208,0.889185564095636,"VS"
"2684","La Paz",0.907558359520721,0.81525777393928,"VS"
"2685","La Paz",0.983250829736629,0.382733982960942,"BBS"
"2686","La Paz",0.927454833686497,0.892610611878517,"VS"
"2687","La Paz",0.986864089904256,0.310035159633304,"BBS"
"2688","La Paz",0.910563346451598,0.399817191242863,"Clean"
"2689","La Paz",0.91887811348762,0.36035039064977,"Clean"
"2690","La Paz",0.992946889399931,0.495389730530164,"BBS"
"2691","La Paz",0.899179633861611,0.356731596893641,"Clean"
"2692","La Paz",0.990095710436493,0.37037457133111,"BBS"
"2693","La Paz",0.923407188183684,0.903433438670693,"VS"
"2694","La Paz",0.930194460400587,0.853468073498792,"VS"
"2695","La Paz",0.991636859920068,0.470063103446962,"BBS"
"2696","La Paz",0.933843217368022,0.476494072873048,"Clean"
"2697","La Paz",0.912382619650592,0.320945985510509,"Clean"
"2698","La Paz",0.98367611472382,0.460286509879856,"BBS"
"2699","La Paz",0.919636664491259,0.449302389135636,"Clean"
"2700","La Paz",0.941386287253118,0.330047494952741,"Clean"
"2701","La Paz",0.974356333636564,0.311922902837084,"BBS"
"2702","La Paz",0.915686547548869,0.304679489977488,"Clean"
"2703","La Paz",0.990074784908741,0.481028794867907,"BBS"
"2704","La Paz",0.92221575090166,0.87092391984466,"VS"
"2705","La Paz",0.893640021784932,0.896258732587039,"VS"
"2706","La Paz",0.977317741093741,0.493363077045115,"BBS"
"2707","La Paz",0.922111482011593,0.865721164280452,"VS"
"2708","La Paz",0.939908171358838,0.302701541336209,"Clean"
"2709","La Paz",0.89420204112204,0.361189169569838,"Clean"
"2710","La Paz",0.931253182041369,0.863038155706428,"VS"
"2711","La Paz",0.985841908704067,0.487104406070504,"BBS"
"2712","La Paz",0.905341362870997,0.39046325681063,"Clean"
"2713","La Paz",0.914760959167689,0.299115294626027,"Clean"
"2714","La Paz",0.975675866681268,0.492231927135354,"BBS"
"2715","La Paz",0.905965018603088,0.939748869126715,"VS"
"2716","La Paz",0.981037302022733,0.28787415567381,"BBS"
"2717","La Paz",0.936894816534322,0.899359131547863,"VS"
"2718","La Paz",0.939943050598772,0.37775745610908,"Clean"
"2719","La Paz",0.910187592340928,0.288974644383585,"Clean"
"2720","La Paz",0.938684023101586,0.369198104187688,"Clean"
"2721","La Paz",0.986414632500894,0.36924004717848,"BBS"
"2722","La Paz",0.937799830414628,0.917449623399466,"VS"
"2723","La Paz",0.990694521387263,0.465771199603752,"BBS"
"2724","La Paz",0.904504570119492,0.269769480799033,"Clean"
"2725","La Paz",0.905773476177995,0.486478862481553,"Clean"
"2726","La Paz",0.90655032551823,0.442538299460878,"Clean"
"2727","La Paz",0.937234384827259,0.494737802885242,"Clean"
"2728","La Paz",0.911081510877736,0.278576565010341,"Clean"
"2729","La Paz",0.921760170290378,0.810403366911076,"VS"
"2730","La Paz",0.889371471757594,0.337495381104019,"Clean"
"2731","La Paz",0.889351788278169,0.425057763816011,"Clean"
"2732","La Paz",0.986862732087275,0.329193814861923,"BBS"
"2733","La Paz",0.98786094462001,0.446072038374133,"BBS"
"2734","La Paz",0.975156616637134,0.303269358312753,"BBS"
"2735","La Paz",0.898788016071081,0.277346506631223,"Clean"
"2736","La Paz",0.924628743868613,0.400635733599456,"Clean"
"2737","La Paz",0.930528584521167,0.473035439635156,"Clean"
"2738","La Paz",0.937716197492968,0.386502888745474,"Clean"
"2739","La Paz",0.934998642188424,0.418818420752088,"Clean"
"2740","La Paz",0.893840400216718,0.873861638560754,"VS"
"2741","La Paz",0.985511000532304,0.44531434795457,"BBS"
"2742","La Paz",0.996330919921078,0.42845645755083,"BBS"
"2743","La Paz",0.986457068427235,0.271958141877958,"BBS"
"2744","La Paz",0.906636134547597,0.438279409345384,"Clean"
"2745","La Paz",0.923763220471365,0.479737383413399,"Clean"
"2746","La Paz",0.906740699679743,0.430731774239563,"Clean"
"2747","La Paz",0.916202566674709,0.472253782127035,"Clean"
"2748","La Paz",0.995447687592739,0.415994062680186,"BBS"
"2749","La Paz",0.992967859767294,0.426101307177964,"BBS"
"2750","La Paz",0.941053968090749,0.33458162197228,"Clean"
"2751","La Paz",0.939473942245648,0.488063967217397,"Clean"
"2752","La Paz",0.891266636430559,0.846271341742098,"VS"
"2753","La Paz",0.896457927866293,0.277315462574311,"Clean"
"2754","La Paz",0.999896707158613,0.354925342941287,"BBS"
"2755","La Paz",0.920219158800446,0.937193831448822,"VS"
"2756","La Paz",0.889624544789202,0.373631985481309,"Clean"
"2757","La Paz",0.986247000646911,0.427372140059375,"BBS"
"2758","La Paz",0.914511027767616,0.36223756822225,"Clean"
"2759","La Paz",0.918554842792599,0.313114648150029,"Clean"
"2760","La Paz",0.926425173079438,0.448979306246306,"Clean"
"2761","La Paz",0.976237933605154,0.479386633798871,"BBS"
"2762","La Paz",0.923628519605612,0.488190339666602,"Clean"
"2763","La Paz",0.894098254815917,0.859225168280974,"VS"
"2764","La Paz",0.91588195746978,0.336207740542594,"Clean"
"2765","La Paz",0.893558781273355,0.328844189533467,"Clean"
"2766","La Paz",0.924517453896447,0.478838952998362,"Clean"
"2767","La Paz",0.898362763979053,0.37769376030505,"Clean"
"2768","La Paz",0.929052021884887,0.863961934165136,"VS"
"2769","La Paz",0.903510056408606,0.424328010342266,"Clean"
"2770","La Paz",0.919151882887339,0.477683229894232,"Clean"
"2771","La Paz",0.910730221445866,0.842618662514803,"VS"
"2772","La Paz",0.978584927427676,0.433617400763173,"BBS"
"2773","La Paz",0.987350254868421,0.281276836164801,"BBS"
"2774","La Paz",0.981512350088767,0.37191774346107,"BBS"
"2775","La Paz",0.92382967372131,0.911995702261847,"VS"
"2776","La Paz",0.908798026660332,0.405122734227921,"Clean"
"2777","La Paz",0.891617857779284,0.404147271177978,"Clean"
"2778","La Paz",0.924198579774598,0.295732402353562,"Clean"
"2779","La Paz",0.937879761648155,0.460827293078005,"Clean"
"2780","La Paz",0.929145077982812,0.898068300101195,"VS"
"2781","La Paz",0.937304967656925,0.343271146420213,"Clean"
"2782","La Paz",0.986401974941866,0.366817659854611,"BBS"
"2783","La Paz",0.899474009784726,0.455820031799245,"Clean"
"2784","La Paz",0.98194211666253,0.466211014552695,"BBS"
"2785","La Paz",0.992694433430407,0.395974934672583,"BBS"
"2786","La Paz",0.910126922451683,0.326931114983808,"Clean"
"2787","La Paz",0.925793295868679,0.353716955467777,"Clean"
"2788","La Paz",0.906033787895109,0.480919019578,"Clean"
"2789","La Paz",0.987391776214645,0.411581962851497,"BBS"
"2790","La Paz",0.897430278248636,0.889465720504608,"VS"
"2791","La Paz",0.93456008379968,0.310535686935467,"Clean"
"2792","La Paz",0.906331124987078,0.926709605671871,"VS"
"2793","La Paz",0.981377570838151,0.336984465592405,"BBS"
"2794","La Paz",0.912217762737981,0.884895432654377,"VS"
"2795","La Paz",0.897810917886559,0.267717035836815,"Clean"
"2796","La Paz",0.990072191890277,0.295161257839605,"BBS"
"2797","La Paz",0.984379521653924,0.364443017809052,"BBS"
"2798","La Paz",0.940547180632011,0.494270281695196,"Clean"
"2799","La Paz",0.89441128079559,0.381262694894989,"Clean"
"2800","La Paz",0.993308303355048,0.267361194262447,"BBS"
"2801","La Paz",0.929352039626456,0.439494149400002,"Clean"
"2802","La Paz",0.987834136063875,0.444117650531874,"BBS"
"2803","La Paz",0.932156129652814,0.342444996506372,"Clean"
"2804","La Paz",0.982980315355374,0.44202516317672,"BBS"
"2805","La Paz",0.904182176429163,0.882940710195135,"VS"
"2806","La Paz",0.938708512549052,0.469593133389197,"Clean"
"2807","La Paz",0.917516319961865,0.460552220362012,"Clean"
"2808","La Paz",0.939000709197802,0.844374186265807,"VS"
"2809","La Paz",0.906367472574392,0.455398214640726,"Clean"
"2810","La Paz",0.98516138222995,0.430221136084865,"BBS"
"2811","La Paz",0.931059673453082,0.418482144130582,"Clean"
"2812","La Paz",0.896577256068278,0.872230189348365,"VS"
"2813","La Paz",0.978218245806738,0.440576282918765,"BBS"
"2814","La Paz",0.984694413259413,0.39896279672366,"BBS"
"2815","La Paz",0.890582010848163,0.374405319991934,"Clean"
"2816","La Paz",0.892354183851836,0.445867804680908,"Clean"
"2817","La Paz",0.914158738948315,0.920703088120928,"VS"
"2818","La Paz",0.897566564456279,0.294565936142422,"Clean"
"2819","La Paz",0.931155165827895,0.349085971663829,"Clean"
"2820","La Paz",0.989666018740888,0.42310093722466,"BBS"
"2821","La Paz",0.90763194917803,0.278886365975664,"Clean"
"2822","La Paz",0.934746882227492,0.830959848075362,"VS"
"2823","La Paz",0.966965509098016,0.492403846670842,"BBS"
"2824","La Paz",0.910208002003755,0.359130961090423,"Clean"
"2825","La Paz",0.940074243200277,0.409827113978652,"Clean"
"2826","La Paz",0.891572939300827,0.424600793479045,"Clean"
"2827","La Paz",0.921530134707648,0.328846618909514,"Clean"
"2828","La Paz",0.939295674499786,0.352036544653877,"Clean"
"2829","La Paz",0.986061729730093,0.366167697513507,"BBS"
"2830","La Paz",0.909300093061648,0.885506119826183,"VS"
"2831","La Paz",0.937504024868186,0.37095551781317,"Clean"
"2832","La Paz",0.988715087432315,0.378086552232691,"BBS"
"2833","La Paz",0.904797672137844,0.471376425512047,"Clean"
"2834","La Paz",0.902450715072501,0.39850488311755,"Clean"
"2835","La Paz",0.925526174965523,0.312743022261719,"Clean"
"2836","La Paz",0.976114802020742,0.493998623536817,"BBS"
"2837","La Paz",0.932588816763142,0.431857416154109,"Clean"
"2838","La Paz",0.90421894735446,0.296985801105378,"Clean"
"2839","La Paz",0.919130544964146,0.299644961446308,"Clean"
"2840","La Paz",0.894016983742408,0.457485217806069,"Clean"
"2841","La Paz",0.899077959053553,0.84227499022972,"VS"
"2842","La Paz",0.912977660995018,0.364002838589505,"Clean"
"2843","La Paz",0.928150672797467,0.910630178953248,"VS"
"2844","La Paz",0.926779870596244,0.329511813726548,"Clean"
"2845","La Paz",0.924070529786538,0.439291743184232,"Clean"
"2846","La Paz",0.984019060715492,0.419401807793942,"BBS"
"2847","La Paz",0.979897883157483,0.388739108121116,"BBS"
"2848","La Paz",0.920337852259345,0.278706145224358,"Clean"
"2849","La Paz",0.983911615987955,0.365222365447448,"BBS"
"2850","La Paz",0.904887171992972,0.454938921599353,"Clean"
"2851","La Paz",0.941247948596989,0.458541670833035,"Clean"
"2852","La Paz",0.902643614545539,0.28556509634336,"Clean"
"2853","La Paz",0.971853728307715,0.479165450605073,"BBS"
"2854","La Paz",0.982562928087144,0.490576564984823,"BBS"
"2855","La Paz",0.934363401483692,0.477338677886038,"Clean"
"2856","La Paz",0.93139172578156,0.828713746738003,"VS"
"2857","La Paz",0.906710520373904,0.383191592635423,"Clean"
"2858","La Paz",0.991954649359291,0.434828539012306,"BBS"
"2859","La Paz",0.979174041733401,0.461646229954574,"BBS"
"2860","La Paz",0.901059379144193,0.268175076724612,"Clean"
"2861","La Paz",0.926727023812732,0.397237970192588,"Clean"
"2862","La Paz",0.92263915165253,0.81947657128268,"VS"
"2863","La Paz",0.979196960113012,0.440071764563478,"BBS"
"2864","La Paz",0.932717919124921,0.943399958301471,"VS"
"2865","La Paz",0.991667266739867,0.390368439142765,"BBS"
"2866","La Paz",0.908195275768,0.353693934098137,"Clean"
"2867","La Paz",0.920525702889042,0.472698352618067,"Clean"
"2868","La Paz",0.899020320797438,0.894098193115137,"VS"
"2869","La Paz",0.906212757387102,0.440000633485155,"Clean"
"2870","La Paz",0.929408869979755,0.434011654033707,"Clean"
"2871","La Paz",0.988146074206388,0.376319470631042,"BBS"
"2872","La Paz",0.941903587807602,0.411525369791694,"Clean"
"2873","La Paz",0.893074372696831,0.88257141875195,"VS"
"2874","La Paz",0.909064847921549,0.274448779133994,"Clean"
"2875","La Paz",0.901650058699588,0.429479279347497,"Clean"
"2876","La Paz",0.9211667722205,0.472427355791905,"Clean"
"2877","La Paz",0.915492756305675,0.840334865404591,"VS"
"2878","La Paz",0.902685513983854,0.330452534094802,"Clean"
"2879","La Paz",0.892619277811604,0.411538895521377,"Clean"
"2880","La Paz",0.930593384922947,0.88458728643535,"VS"
"2881","La Paz",0.932042793810954,0.385626715796927,"Clean"
"2882","La Paz",0.915734213839532,0.361880756910538,"Clean"
"2883","La Paz",0.893092887924949,0.315468080646157,"Clean"
"2884","La Paz",0.938711909808436,0.453337236053784,"Clean"
"2885","La Paz",0.931119206119358,0.471357546016342,"Clean"
"2886","La Paz",0.933850981804665,0.801597585718957,"VS"
"2887","La Paz",0.981351665727889,0.358993244540966,"BBS"
"2888","La Paz",0.907493192228478,0.897360494854803,"VS"
"2889","La Paz",0.92222700132548,0.476340158690327,"Clean"
"2890","La Paz",0.930892360183535,0.495454350590968,"Clean"
"2891","La Paz",0.918046553024688,0.443565808632036,"Clean"
"2892","La Paz",0.976033376921199,0.459575027559257,"BBS"
"2893","La Paz",0.894465804005368,0.837172323839001,"VS"
"2894","La Paz",0.914620765475966,0.299170674355833,"Clean"
"2895","La Paz",0.982523058069367,0.343560587321545,"BBS"
"2896","La Paz",0.906910786315689,0.340777652036448,"Clean"
"2897","La Paz",0.90192976441695,0.917423523361073,"VS"
"2898","La Paz",0.905533475012223,0.82798432178997,"VS"
"2899","La Paz",0.901475656412082,0.330407287158977,"Clean"
"2900","La Paz",0.979611481323793,0.352875809374596,"BBS"
"2901","La Paz",0.905037789438955,0.415496792244808,"Clean"
"2902","La Paz",0.900835195066677,0.475411700235132,"Clean"
"2903","La Paz",0.917252186076328,0.490956855560716,"Clean"
"2904","La Paz",0.941876214025697,0.363574689459926,"Clean"
"2905","La Paz",0.892552237662111,0.818179038088703,"VS"
"2906","La Paz",0.889415598031512,0.858263019919291,"VS"
"2907","La Paz",0.923907030646029,0.920420987777981,"VS"
"2908","La Paz",0.918936074730572,0.840992603913097,"VS"
"2909","La Paz",0.939291634273824,0.409079950233974,"Clean"
"2910","La Paz",0.910669261611036,0.477817119525361,"Clean"
"2911","La Paz",0.902289951728081,0.331735202522244,"Clean"
"2912","La Paz",0.90694129782604,0.463743636134519,"Clean"
"2913","La Paz",0.909166464981057,0.485061767762912,"Clean"
"2914","La Paz",0.912849389328628,0.315119818616414,"Clean"
"2915","La Paz",0.981933062162065,0.380423744384294,"BBS"
"2916","La Paz",0.924112452054247,0.406274580619422,"Clean"
"2917","La Paz",0.913244519446055,0.438204324067046,"Clean"
"2918","La Paz",0.918250465029437,0.890797294616099,"VS"
"2919","La Paz",0.915021654455453,0.284772456023259,"Clean"
"2920","La Paz",0.90807446225615,0.294800228604481,"Clean"
"2921","La Paz",0.906928793258384,0.289773189402369,"Clean"
"2922","La Paz",0.907361432058767,0.486223395991773,"Clean"
"2923","La Paz",0.931626890810123,0.335454534166357,"Clean"
"2924","La Paz",0.935725831888186,0.334749147839765,"Clean"
"2925","La Paz",0.990511175144671,0.359481605790757,"BBS"
"2926","La Paz",0.93681117484912,0.296620489826694,"Clean"
"2927","La Paz",0.909617302773349,0.321413302890086,"Clean"
"2928","La Paz",0.98486878296636,0.368616653052376,"BBS"
"2929","La Paz",0.910000807426644,0.946980794623731,"VS"
"2930","La Paz",0.923506641826665,0.48451375517792,"Clean"
"2931","La Paz",0.922028510540955,0.294299041354754,"Clean"
"2932","La Paz",0.98054676738466,0.388401010359612,"BBS"
"2933","La Paz",0.89962931652336,0.415442168802555,"Clean"
"2934","La Paz",0.984402475168615,0.430063760745587,"BBS"
"2935","La Paz",0.927404208964054,0.416666196372931,"Clean"
"2936","La Paz",0.930106678985175,0.323652745155227,"Clean"
"2937","La Paz",0.986191512598883,0.278104401819862,"BBS"
"2938","La Paz",0.890133139795937,0.451386288331987,"Clean"
"2939","La Paz",0.987471865687535,0.494357436579407,"BBS"
"2940","La Paz",0.939715543653786,0.398842389205602,"Clean"
"2941","La Paz",0.917225456255182,0.296011613694878,"Clean"
"2942","La Paz",0.920539763181745,0.900846428493634,"VS"
"2943","La Paz",0.915055545440354,0.43284442583663,"Clean"
"2944","La Paz",0.941345012309209,0.292646615470272,"Clean"
"2945","La Paz",0.91612747522373,0.390504087018632,"Clean"
"2946","La Paz",0.890581809053498,0.877129931037372,"VS"
